,4dwm,9term,acroread,aout,appdefpa,as,as1,awk,basename,bc,cal,cat,cc1,cfe,chmod,col,cpp,csh,cut,date,dirname,download,driver,dvips,echo,elm,emacs20,endsessi,env,ex,expr,expreser,faces,fifo,file,find,finger,ftp,gcc,generic,gethost,getopt,getpgrp,gettxt,ghostvie,grep,gs,hostname,hpost,id,ispell,ksh,last,launchef,lc,ld,ld_,lks,ln,lock,lp,lpdsend,lpq,lpr,ls,mail,mailp,mailx,make,man,maplesy,mapletty,mc,mediamai,metamail,mkdir,mkpts,more,mp,mplotcha,mywsh,nawk,neqn,netscape,netstat,news,nm,nroff,nslookup,od,passwd,pine,post,postprin,ppost,ps,reaper,red,rlogin,rm,rmdir,rsh,sed,sendmail,sgo,sh,shownona,showps,sleep,stty,tail,tbl,tcpostio,tcppost,tektroni,tellwm,telnet,test,toolches,touch,tput,tr,true,ugen,ul,uname,unlock,unpack,uopt,userenv,uuname,virtex,wait4wm,what,which,whoami,xclock,xconfirm,xdm,xdvi,xdvirea,xhost,xmag,xman,xmaplev5,xprop,xrdb,xset,xsetroot,xterm,xwsh,User,Segment,Label
127,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,1,4,0,0,0,0,0,4,0,2,0,5,0,1,0,6,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2,2,37,127,2
128,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,16,2,3,2,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,4,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,128,2
129,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,13,0,3,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,129,2
130,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,130,2
131,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,2,0,0,7,1,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,28,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0,1,3,0,3,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,131,2
132,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,7,1,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,20,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37,132,2
133,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,10,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,2,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,1,0,2,0,0,8,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,133,2
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,134,2
135,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,0,0,16,3,2,3,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,6,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,1,0,0,5,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,135,2
136,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0,10,1,2,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0,2,0,0,9,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,136,2
137,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,2,0,0,2,3,2,0,0,0,17,2,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,4,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,137,2
138,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,17,1,2,3,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,6,6,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,6,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,138,2
139,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,20,2,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,139,2
140,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,18,2,2,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,4,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,140,2
141,0,0,0,0,0,7,0,0,0,0,0,2,7,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,141,2
142,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,18,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,6,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,142,2
143,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,10,1,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,2,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,143,2
144,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,1,3,3,0,0,0,14,1,3,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,6,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,144,2
145,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,22,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,145,2
146,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,146,2
147,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,1,0,0,2,1,2,0,0,0,10,1,1,1,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,2,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37,147,2
148,0,0,0,0,0,8,0,0,0,0,0,1,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,148,2
149,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,149,2
