,4dwm,acroread,as1,awk,basename,bc,cat,cfe,chmod,col,compress,convert,cpp,cut,date,deroff,devmoti,devpost,df,diff,download,dpost,driver,du,dvips,echo,egrep,emacs20,enscript,eqn,ex,expr,fifo,file,find,finger,frm,ftp,generic,gethost,getopt,getpgrp,ghostvie,grep,gs,gzip,head,help,hostname,hpost,id,imake,ispell,jot,ksh,ld_,led,less,ln,lock,lp,ls,mail,make,man,mediamai,metamail,mkdir,mkpts,more,movemail,mywsh,nawk,neqn,netscape,netstat,nroff,platform,post,postprin,ppost,pq,ps,ps2pdf,pwd,rcp,reaper,rlogin,rm,rmdir,rsh,scheme,sed,sendmail,sgihelp,sh,shar,sleep,slmclien,slmhelpe,sort,spell,sqpe,stty,tail,tbl,tcpostio,tcppost,tcsh,telnet,top,touch,tput,troff,true,tset,ugen,ul,uname,unlock,unpack,unzip,uudecode,uuencode,virtex,wc,whereis,which,who,whoami,whois,xcalenda,xclock,xdiff,xdm,xdpyinfo,xdvi,xdvirea,xemacs1,xgobi,xgvis,xhost,xmkmf,xmodmap,xpaint,xprop,xrdb,xsessio,xset,xv,xwsh,User,Segment,Label
127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,18,0,1,0,11,0,0,4,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0
128,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,6,0,0,0,0,0,1,0,0,4,0,2,0,6,2,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,3,0,128,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,8,0,0,0,0,0,0,0,0,0,11,0,1,0,8,0,0,16,0,0,0,0,1,0,2,1,0,0,0,0,5,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
130,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,1,1,0,1,0,0,0,3,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,6,0,1,0,6,2,2,1,0,0,0,0,0,1,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,2,2,1,0,0,0,130,0
131,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,2,1,1,0,0,0,10,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,6,0,0,0,2,2,2,4,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,1,0,0,2,1,0,1,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,3,3,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,18,0,0,0,0,0,0,0,5,8,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
133,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,1,2,1,1,0,0,2,10,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,6,0,0,0,7,2,2,7,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,3,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
134,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,1,2,1,1,0,0,0,10,1,1,1,1,2,1,1,0,0,1,0,1,0,0,0,8,0,0,0,2,1,2,12,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
135,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,38,0,14,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1
136,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,6,3,8,0,4,1,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,1,0,2,0,1,2,2,1,0,3,0,136,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,23,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,1,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,10,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,4,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0
140,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,1,1,2,0,0,0,9,1,3,2,1,2,2,1,0,0,3,0,3,0,0,0,5,0,0,0,2,3,4,2,0,0,0,0,0,1,0,1,2,0,3,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0
141,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0,14,1,2,1,1,3,3,2,0,0,2,0,2,0,0,0,1,0,0,0,2,2,4,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0
142,0,0,0,2,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,20,1,2,2,1,2,1,0,0,0,2,0,2,0,0,0,1,0,0,0,4,4,4,6,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,40,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1
144,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,4,0,0,0,18,0,4,1,0,4,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0
145,0,0,0,1,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,21,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0
146,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,4,0,0,0,15,1,4,1,0,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,2,2,5,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
147,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,16,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,9,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0
148,0,14,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0
149,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,1,1,1,4,0,0,0,1,0,1,0,0,0,9,0,0,0,6,1,2,7,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0
