,4dwm,acroread,as1,awk,basename,bc,cat,cfe,chmod,ci,col,cpp,date,diff,doc2ps,download,dpost,drf,driver,dvips,echo,ed,emacs20,enscript,env,eqn,ex,expr,expreser,exrecove,fifo,file,find,frm,ftp,gdb,generic,gethost,getopt,getpgrp,ghostvie,gre,grep,gs,gv,gzip,hostname,hpost,id,imake,ksh,launchef,lc,ld_,less,ln,lock,lp,ls,mailx,make,man,mc,mediamai,metamail,mimencod,mkdir,mkpts,more,movemail,mywsh,nawk,netscape,netstat,nroff,perl,platform,post,postprin,ppost,pq,pr,pwd,qk,reaper,rlogin,rm,rmdir,sed,sendmail,sh,show,showdoc,sleep,slmclien,slmhelpe,sort,spell,split,sprog,sqpe,stty,tail,tbl,tcpostio,tcppost,tcsh,test,touch,tput,troff,true,tset,ugen,uname,unlock,unpack,userenv,virtex,wait4wm,whereis,whoami,whois,xauth,xcalenda,xclock,xdm,xdpyinfo,xgobi,xgvis,xhost,xmkmf,xmodmap,xprop,xrdb,xsessio,xsession,xset,xsetroot,xterm,xwsh,User,Segment,Label
136,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,2,0,0,0,13,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,8,0,0,1,0,0,9,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,136,2
137,0,0,0,2,0,0,6,0,0,0,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,2,1,2,0,0,2,2,2,0,0,0,13,1,2,2,2,0,2,2,0,0,1,0,1,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,137,2
138,0,0,0,1,0,0,6,0,0,0,0,0,7,0,0,2,1,0,0,0,1,0,0,0,0,2,1,1,0,0,3,1,1,0,0,0,17,2,1,1,1,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,138,2
139,0,0,0,2,0,0,7,0,0,0,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,2,1,2,0,0,3,2,2,0,0,0,13,1,2,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,139,2
140,0,0,0,1,0,0,9,0,1,0,0,0,5,0,0,1,0,0,0,0,14,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,3,0,0,2,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,140,2
141,0,0,0,1,0,1,8,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,2,6,0,0,2,0,0,0,1,0,12,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,141,2
142,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,1,0,0,0,0,16,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,1,2,8,7,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,142,2
143,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,143,2
144,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,1,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,144,2
145,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,145,2
146,0,0,0,1,0,0,10,0,0,0,0,0,5,0,0,1,0,0,0,0,14,0,0,0,0,0,4,1,0,0,2,1,1,0,0,0,10,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,2,2,4,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,1,2,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,146,2
147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,5,7,0,0,5,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,147,2
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,1,2,2,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,148,2
149,0,0,0,1,0,1,11,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,2,1,1,0,0,0,10,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0,0,1,0,6,0,0,1,1,0,0,0,0,0,1,3,0,1,1,0,0,2,3,1,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,149,2
