,4dwm,acroread,aout,arch,as1,awk,basename,bash,bc,cat,cfe,col,compress,cpp,csh,date,desktopm,dirname,download,driver,du,dvips,echo,egrep,endsessi,env,ex,expr,faces,false,fifo,fig2dev,file,find,finger,fm,ftp,gawk,generic,gethost,getopt,getpgrp,gettxt,ghostvie,gp,grep,gs,gzip,hostname,hpost,id,imgview,launchef,lc,ld_,less,lks,lmstat,ln,localsq,lock,lp,lpdsend,lpr,ls,mail,mailx,make,man,maplesy,matlab,matlab_l,mc,mediamai,metamail,mimencod,mkdir,mkpts,more,nawk,nedit,neqn,netscape,netstat,nroff,nscal,nslookup,ping,post,postprin,ppost,pr,printf,ps,pwd,reaper,rlogin,rm,rmdir,sed,sendmail,sgihelp,sh,showps,sleep,sqpe,stty,tail,talk,tar,tbl,tcpostio,tcppost,tektroni,tellwm,telnet,toolches,top,touch,tr,true,ugen,ul,uname,unlock,unpack,uopt,userenv,uudecode,virtex,wait4wm,webmagic,whoami,xclock,xconfirm,xdm,xdvi,xdvirea,xemacs1,xfig,xhost,xmaplev4,xmaplev5,xprop,xrdb,xsetroot,xterm,xv,xwsh,User,Segment,Label
127,0,0,0,0,0,1,0,3,1,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,9,1,1,1,0,0,0,1,0,0,2,1,1,0,2,0,0,0,0,0,2,0,1,2,0,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,2,15,0,8,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,127,2
128,1,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,18,0,17,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,1,3,0,27,128,2
129,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,17,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,129,2
130,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,11,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,130,2
131,0,0,0,0,0,2,0,0,2,7,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,15,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,4,0,3,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,4,1,3,3,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,131,2
132,1,0,0,1,0,0,0,5,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,5,1,0,0,7,0,0,0,0,0,2,0,0,0,4,0,0,0,0,6,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,6,0,10,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,27,132,2
133,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,27,133,2
134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27,134,2
135,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,4,0,2,1,0,0,0,2,0,0,3,1,2,0,4,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,15,0,12,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,135,2
136,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,12,2,0,2,1,0,0,7,0,0,0,0,0,2,2,0,4,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,12,0,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,27,136,2
137,0,0,0,1,0,1,0,3,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,4,0,1,1,0,0,0,1,0,0,3,1,1,0,4,0,0,1,0,6,2,0,2,2,0,0,12,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,2,0,0,8,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,137,2
138,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,13,1,2,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,4,0,3,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,3,1,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,138,2
139,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,1,1,0,0,0,0,1,2,0,2,0,1,0,2,0,0,0,0,0,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,1,15,0,7,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,139,2
140,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,13,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,1,0,2,1,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,3,0,0,2,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,140,2
141,0,6,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,9,0,0,0,0,0,1,1,0,6,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,18,0,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,27,141,2
142,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,6,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,7,0,0,0,0,0,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,142,2
143,0,0,0,2,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,143,2
144,0,0,0,0,0,2,0,0,2,8,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,16,1,1,2,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,4,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,144,2
145,0,0,0,0,0,1,0,2,0,6,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,14,2,1,1,0,0,0,1,1,0,2,0,1,0,2,0,0,0,0,0,2,0,2,2,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,3,3,0,5,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,145,2
146,0,0,0,1,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,6,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,21,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,146,2
147,0,0,0,1,0,0,0,3,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,8,0,0,0,3,0,1,1,0,1,2,0,0,0,3,1,0,4,7,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,3,0,12,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,27,147,2
148,0,0,0,0,0,1,0,2,1,9,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,15,2,1,1,0,0,0,1,0,0,2,1,1,0,2,0,0,0,1,0,2,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,148,2
149,0,0,0,0,0,1,0,5,0,7,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,10,1,1,1,0,0,0,1,1,0,4,0,1,0,6,0,0,0,0,0,2,0,2,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,3,0,5,0,0,0,3,0,0,0,0,4,1,0,0,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,27,149,2
